WARS,STMN1,SDCBP,CST3,SOX4,TGFBI,AEBP1,COL3A1,TSPAN7,RER1,MATN2,IFI27,S100A13,LYN,DBN1,CD93,SIRPA,C1QB,SMARCD1,SSBP2,MAP3K5,MPO,P2RX4,JADE3,BCHE,MEOX1,CTSG,EREG,ADAM28,NPY,RHAG,ARG1,PF4,APMAP,CEACAM8,CCR2,DEFA4,MMP8,CRISP3,NAALADL1,S100A11P1,PSMA6,ANXA2P2,THY1,SLC1A5,CES1P1,SPP1,SEC31B,GABPAP,IRX5,DNTT,IGHV3-23,ATP6V0A1,GPS2,GYPB,ZNF423,ADAM10,TRAF3IP2,ABCC6,ADA,SCNN1A,ENAH,MED28,LPAR6,TMEM106B,DPPA4,L2HGDH,CD244,ARPP21,VRTN,FOXRED2,ASTE1,SEMA4C,PRR5,target
7.9686,9.95059,9.59819,6.31945,12.7045,4.659,10.5249,4.01715,4.19015,8.44036,3.19052,11.9909,8.8781,9.85417,9.10054,4.86661,5.44857,4.47457,7.57179,10.8278,6.91805,7.87377,6.60428,8.21521,2.82574,4.14794,8.90009,5.76099,6.0484,8.10743,8.63004,8.6048,6.78551,8.49357,9.09185,3.58894,10.5532,10.5056,8.13515,4.57683,6.2408,12.5199,8.6771,5.61704,6.99083,5.57184,10.5953,7.40021,7.37522,6.13221,12.3909,5.91129,6.52361,7.64907,8.96845,8.60462,7.30342,10.114,3.80288,9.77821,5.27261,7.831,7.13056,11.2205,6.37878,3.17081,5.11661,5.48404,4.15613,5.63518,6.32736,5.37804,5.4176,6.7402,1
8.89815,8.82375,8.91594,5.81569,10.4448,6.25786,9.10551,4.37185,6.00717,7.55922,3.47416,5.41538,8.91055,9.2722,8.88927,5.7591,5.14007,4.62689,7.43724,9.24108,6.631,5.37717,7.25144,5.70747,2.92763,4.52734,5.04245,4.75284,6.42648,9.90104,3.15223,4.40237,5.63027,8.3804,3.89052,3.94105,5.57562,4.14581,3.79135,4.89449,5.65643,12.5839,9.37598,6.1433,7.03501,4.48209,4.90798,7.70814,6.84576,4.70796,12.3087,6.54156,7.01821,9.911,5.24446,7.52662,5.60635,8.48242,4.49007,10.0097,6.63842,7.16383,5.35446,8.44522,6.36101,3.50172,5.18013,5.13096,7.36385,6.81097,6.31263,4.78261,6.12535,6.51355,1
8.27212,10.8024,8.61312,9.29741,12.6195,8.95623,8.86224,4.32522,3.84404,8.65363,3.1967,6.10008,7.85406,8.56506,10.2024,4.237,4.55592,4.01209,7.17329,9.82881,7.87255,4.25824,7.38758,6.53102,3.02895,4.23556,4.74083,2.97658,7.84715,5.12319,3.197,4.72989,4.76389,10.2313,3.45016,9.15461,5.24437,4.25995,3.13879,4.61053,5.28181,12.6033,8.293,6.0828,7.16934,4.94127,5.8117,8.01895,6.20152,8.51749,12.4114,5.51634,5.89377,9.45631,4.47973,4.26093,7.29326,7.17414,4.04359,12.1342,5.78116,11.2662,5.93758,3.96008,5.46374,2.87642,5.43427,5.50133,10.4314,6.32654,6.81988,6.59707,9.63849,5.05303,1
7.72644962564301,8.92938362578817,8.56082183040318,5.81459948221064,11.617501100712,6.65502822378179,6.65201387137185,5.329834443554,9.77813650698595,7.74690119147599,3.99597620453336,5.92436300230924,8.85821770563101,7.0163192941522,7.3579245908614,7.20919585966951,7.00126251885836,5.3929504667415,7.48410688053206,10.3730194664296,6.44302781716786,8.02051519590698,7.39065598625199,6.21968367567133,4.0464613406578,4.25160021408079,7.78282735654602,4.21631168581689,5.74580069188983,7.58286431952976,4.61651205181383,6.19279447711808,7.21941901788028,8.11239384190904,4.69614776707693,5.88149122115144,6.4503344908651,5.52761243827163,4.35868287093744,5.2337548466435,7.27482145740355,11.9486278775804,9.37602291246731,6.6970487739607,7.84572977574966,6.26610241218595,4.77137021882135,7.79355855649267,6.04460087402301,4.90455310969206,12.5214681522929,6.80234402436319,7.49085842693087,9.96360840626548,6.2629541976064,8.72582777447469,8.62601820476559,10.6639187174786,5.86614149490836,8.89089494511614,7.05702671535304,5.61780302599414,7.88975741392239,11.2862617365677,5.71081729556031,4.58215179269687,4.6774956467255,7.56226622670221,4.86642400955504,6.80356070468921,7.01043473025276,6.76072468860221,6.94001810560656,6.70455572918258,1
6.91514,9.19925,9.6577,7.03034,11.5144,5.46178,9.46101,3.77544,8.18925,7.73585,3.06824,6.76759,10.1234,9.28907,8.06876,5.26225,6.35333,4.02106,8.03744,11.3864,5.88085,6.29574,7.2941,5.91092,2.70707,4.02976,6.85825,4.14711,4.70698,8.27398,7.81511,9.24619,5.38617,8.07091,6.8909,3.38735,8.15493,10.3715,4.57003,4.68184,6.237,12.7566,8.81327,5.90312,6.18955,4.96613,5.3114,7.67841,7.74801,4.39304,13.1659,5.27082,6.92419,7.84123,7.79902,8.32266,5.13538,10.0898,4.1037,11.6579,5.96411,7.15229,7.46732,9.79068,9.09043,3.09876,5.09099,5.58727,5.58552,6.56721,6.15088,5.50343,5.5756,6.5233,1
8.30786719450362,8.28694589555999,9.31655603585313,6.63568655701764,9.1708203306595,8.40613728491145,7.41463849462662,5.16495264125533,9.77333790344308,8.37006446902896,4.21072964653217,5.21865363404659,9.56490850503415,5.62786060290616,7.672171750564,9.6032357110886,6.8184500934511,5.35897253110123,7.21615075358443,8.24708830409421,7.75246588784677,10.2851953608812,7.40529252399457,6.06772170991942,3.95831589190654,4.18340111575632,8.66607627684327,4.0177913071134,5.39151459554498,8.2063305322869,4.3734988576543,6.0189474517915,7.29338571612526,8.98206708321412,4.56769386596704,5.69839443835944,6.11243008847945,5.74313161607121,3.89923741455846,5.16460771386089,7.1990765482742,12.8893119626989,9.09994868348151,6.69722751914984,8.42872260228606,6.40876088866987,4.73490886604831,7.58159199517535,6.88367764706199,5.31709907994473,12.4134837108667,6.70104876765633,7.49674765852947,9.32683865256782,6.16924572863503,8.10056953469037,8.37413133446314,10.1256699549082,5.946765555081,9.54335205310077,6.8143929918704,5.48336755868401,8.53779698927115,11.4476113010441,5.4119767170891,4.36726308623553,4.83774191568152,7.26438538732233,4.43944558466426,6.75211752973327,6.84540899374932,6.93151649566882,6.95002659372708,6.54166297604577,1
7.51172596709302,9.62860621524454,8.05216539130418,7.27601499904528,10.4293477220406,6.64188563819143,8.97655010843214,5.65262106886723,8.56184089568342,7.52733932938682,4.2183027124513,7.39769518848546,7.12698274152164,6.78181900690229,8.84529630332377,7.95215123921731,6.45883137892361,5.0800812469783,7.55869143385869,8.76978264284613,6.68063793831801,6.57102682652689,7.45748377403097,5.93408311426168,4.78008755695651,4.48289591899364,6.40062672263182,4.23221919487694,5.52540034381446,8.78475725690607,4.88877174194714,6.13373637648604,7.86038921162937,8.34772474331935,5.10112169415823,6.59219615484935,6.71728310946419,6.86802060348525,4.89563015957962,5.94214465096251,6.90071742831505,11.4474984827377,8.48944582019132,6.69155496885302,7.31627861860817,5.81696654095658,5.43943220623272,7.68689381728285,5.86893182264317,5.62884905647634,11.4275124964893,7.91885725298021,8.06130634663171,7.61338089228779,6.90119616089736,8.58065755116623,7.3015701069215,10.6265554356703,6.00544567243709,8.95259133579831,5.64585907561553,5.88397940768371,7.34597102444726,7.88634847056862,5.11712443530628,4.79931025266385,5.00073524206771,7.19461487082741,6.03841664018495,6.19221666854141,7.09488736187886,7.35737028929349,7.53522925700036,7.23347012740436,1
8.43631,10.0494,9.72345,6.25999,12.6808,5.36993,8.20608,3.78865,8.71268,8.23805,3.40837,5.37121,9.73846,9.5822,10.9553,7.93346,7.19545,4.14452,7.89459,11.0355,6.55921,9.8021,7.2768,8.28726,2.84765,4.37478,9.17051,4.33084,4.12333,11.5001,5.93043,9.93155,6.2724,8.88147,10.5724,4.01027,11.7339,9.36414,8.42467,4.45905,7.31447,13.408,8.19525,5.39244,7.12365,5.17191,4.62619,7.04282,7.25396,3.99039,13.5869,5.71027,6.32526,7.93562,6.31666,9.94518,6.95653,10.4116,4.10817,11.0507,5.87837,8.60836,6.91932,10.8111,7.43028,3.16287,5.02373,5.27547,9.19968,5.99728,6.75768,6.67691,6.44128,6.5238,1
8.3706001839457,8.45725852103044,9.99709688338322,6.40356369444907,12.162764777211,7.18055797047968,8.32439175377627,5.02214203629968,10.1018749467101,6.98107775088647,4.09626141767505,6.91402652081523,6.32422924186769,7.5201916487162,8.58936754177169,7.2054193553046,5.88133857458571,5.59722474058895,7.51994736404713,8.74683373186214,6.36305398225042,5.40564608875588,7.70030662786529,5.55754871328319,4.24387616606587,4.11691779689364,6.91286400400417,4.41437773778815,7.6578309478713,6.27675918954371,4.84957538347494,6.33580411592551,9.18163462539752,9.26085234296924,5.09360009914987,6.14447865568092,7.11585926487024,5.84593096631093,3.84863090619204,5.28599509513253,7.61790725848389,10.1280881577097,8.7333658026619,6.7238031959664,7.13642016410991,6.35946418812093,4.99128425105027,8.57579288853002,6.20570555210322,7.52756329650249,6.39953674326549,7.21673236933585,8.06648815871426,7.38568186438552,7.21302658811835,5.60426476311569,5.93946059202561,8.00658261995731,6.51070468321957,7.38325383797629,5.91351087655901,6.56085380274141,6.59505196570164,7.81078663590356,4.51982615169747,4.77163982860265,4.7261790082417,8.83367536207399,5.57751236157393,6.33908273947963,6.95470579158053,7.0354118879225,7.29264499558188,7.82885290316309,1
10.3883283198093,8.83866034054855,9.24353094799167,5.83848980331552,10.8541419780321,6.23087321331926,7.39210205540917,5.25875363527593,7.34374414291015,7.5456751079731,4.31723497229009,12.1370935272141,7.95148149247072,7.31947394841318,8.58200259284433,8.75584563160881,6.66732362691761,5.76943759002948,6.70695554748545,7.49373629970682,6.53218054421002,6.80393805610561,7.08529182698094,5.57823117184907,4.28973613035841,4.16517440459592,7.17326937045006,4.29308031531572,5.05532902228024,11.1101711695852,4.53692288850483,6.05921220384714,7.40343012223026,8.59754203068847,6.2124913413936,6.83737925348665,8.68950339895848,6.87618533610087,4.41168410102172,5.31914254005249,6.42306706355551,12.1296229859645,9.14574478244561,6.4699141706524,7.94602423019653,6.19201799051326,5.06360594067194,7.8550964119823,6.05048927722109,5.08998844756347,11.7152386360783,8.39372610389231,7.84576066414621,10.2148483535391,6.87631009625648,6.92109957380157,6.94098099762184,10.1832170412354,6.09716533042329,9.94877029226542,6.75781860663653,5.23103192824123,8.1034815528792,7.36603924074175,5.52988304443114,4.49124055721097,4.63794747525189,7.03366112894543,5.21596088278793,6.67415327411862,6.71776257814789,6.8250505423024,7.0108179659574,7.50113350240127,1
7.84087208495278,9.82432955364801,8.57685018345935,7.45171143618448,11.6279395513008,6.85643742294236,8.36895845539348,5.41264665842374,9.16839359523738,7.84312615586234,4.16423501025544,5.98192574423015,6.63966749967734,6.74529214621393,8.20549111509607,10.050941177642,6.58749925329309,5.91804127088229,8.18546119784264,8.35424111844504,5.68099290716158,6.38220235913908,7.95376876228147,5.64709587021792,4.28269582074733,4.13488493936827,9.39952853648581,4.03352870495713,5.32097762217508,6.02540967703465,5.72411125384167,6.69736725393022,7.5441938829215,8.59040682888623,5.09951138640056,5.43236391620342,6.7056374740136,5.90180293165369,4.07045922835001,5.31356862382667,8.08883924722631,11.6255700633398,8.34759318448796,6.66670427642726,8.1701426314117,6.35888709333866,5.20773032400264,8.40286328968172,5.68243312899175,5.92793107307797,11.2968437282809,6.69624817759164,7.88856005332647,8.56223168506955,8.02361524779355,5.67568905587718,6.68169120741814,9.56948635585567,6.13067517322466,11.4300972522413,6.13115642790895,4.86513461402349,7.94679312031844,10.4918724518528,5.08788272374149,4.60618365463388,4.79318275995644,7.6020701671345,4.98778171421086,6.51331281157838,7.45664751614031,7.17367124916527,6.92010425274733,7.58929266535448,1
8.18563,9.1462,10.4179,5.65514,12.1742,5.26344,8.85528,3.90372,10.0136,8.81984,3.22534,6.6405,9.73418,8.59102,10.2148,8.64583,6.51894,4.6566,7.54369,10.0545,5.8988,8.19187,7.06962,8.03352,3.01008,4.01862,10.1762,4.98324,4.59806,12.1423,4.10035,8.65245,5.72955,8.65242,9.8928,3.95686,12.359,9.25474,8.42242,4.9583,7.14816,13.2484,8.0504,5.54486,6.618,4.64355,6.16969,7.13121,6.03741,4.29251,13.5109,5.59502,6.62399,8.11118,5.35982,8.83938,6.29273,10.5688,4.48785,11.9549,5.81717,8.23537,7.60605,10.4675,8.73032,3.50825,5.20186,5.84646,11.0121,6.14253,6.69661,6.94094,6.85794,7.48134,1
9.8058,11.079,9.66811,10.2086,10.7484,9.39363,7.44312,4.2949,6.39091,9.82128,3.01595,5.62607,6.9943,10.0517,5.8284,9.31574,9.5029,4.43131,7.41865,8.5362,8.28788,13.4141,6.38302,7.52473,3.13689,4.70032,11.7034,8.26095,6.56991,4.17001,3.05411,4.20521,5.0509,9.63369,3.24652,9.80402,5.09338,4.02593,2.88867,6.70329,7.00745,11.8252,9.62028,5.98369,7.30052,5.78007,3.57744,4.89221,5.14304,4.21151,11.9017,5.24736,7.21305,9.61143,4.43753,3.82992,4.14337,7.56923,4.25241,10.7791,5.96159,5.26365,8.18626,5.97564,6.80136,6.47106,5.27608,7.65689,3.97248,6.60069,7.12954,7.27511,7.357,8.05294,0
7.27103,8.86326,9.03277,6.14795,11.7042,6.29563,7.393,4.32443,9.65682,8.25255,3.32801,5.00646,9.13145,7.80652,8.83734,6.74338,4.97196,4.15224,7.02359,10.6652,5.28472,11.2825,7.97586,7.76078,2.85674,4.60757,5.28512,3.84024,6.28141,7.2416,3.68745,4.07568,8.82396,8.83482,4.07856,3.85515,4.83049,4.17549,3.11016,4.91486,5.71246,13.134,7.81094,5.86063,6.9955,5.53812,3.95752,8.19712,5.75264,4.31497,13.9042,5.55925,6.4985,9.43098,6.30208,8.29848,5.41279,9.8849,4.15916,11.7132,6.14648,6.76901,5.60363,11.2659,6.51619,3.50762,5.25922,6.50148,11.2577,6.43183,6.55808,5.73986,6.06641,6.23576,1
7.43629,8.90624,10.3727,5.9459,12.0102,6.04325,7.03977,5.4421,5.77579,8.18791,3.4993,7.88098,8.84657,8.69081,7.16567,7.18216,6.22075,4.80902,7.87578,9.44141,5.46884,8.79431,6.74834,5.53418,3.70521,4.72873,10.6887,6.68907,4.52654,4.77869,7.50295,10.1168,8.81533,8.0867,10.3772,4.67924,11.9526,9.72329,9.82778,5.31094,6.48509,11.9533,8.5185,6.00792,5.81876,6.28284,7.99101,7.31565,6.49341,4.98626,11.7216,5.5012,7.32528,8.14863,8.58201,8.94129,5.24833,9.24384,4.56283,9.71312,5.91518,6.64232,6.80227,11.9969,6.15547,4.28934,5.24748,5.43323,4.30027,5.44891,5.98187,5.10315,7.41445,6.8802,1
9.1437,9.90211,10.3066,11.3195,12.0371,9.82704,6.36237,4.33884,9.51184,8.66417,3.33232,5.15271,8.01094,9.43422,7.48313,8.20507,6.87222,5.48294,7.79208,10.6008,6.48971,9.78121,7.90737,6.99722,2.76316,3.90519,10.2595,4.03259,6.3688,6.29099,5.57748,7.10003,6.57725,8.82022,8.72275,7.19902,11.0652,8.18269,5.11161,4.79566,7.69377,12.8177,9.33895,6.00109,7.25405,5.60918,4.14231,7.0914,6.56452,3.99611,13.6361,5.48522,7.4104,7.34383,6.88376,9.23086,6.6335,9.86212,4.2682,11.0803,5.59085,4.05634,6.76737,11.8383,8.45156,3.38597,5.18438,6.90884,3.98032,5.93326,7.42192,6.48263,6.12583,7.41037,1
7.98203,8.79837,9.68815,8.55214,11.6087,6.41691,6.39657,3.93606,9.93042,7.98968,3.04161,5.16421,9.74148,7.24625,9.15016,7.47832,5.39033,4.38282,7.83751,10.0307,7.33863,5.42584,7.24899,7.56018,2.98562,4.18639,5.4468,4.52508,5.31953,10.3528,3.57526,5.57576,5.46268,9.01498,3.4482,3.80064,5.09375,4.95628,3.15655,4.93221,5.53686,12.6881,9.18813,5.48785,6.10967,5.36728,4.29123,7.58693,7.11909,5.30589,13.3273,5.70747,6.23735,8.23378,5.44517,9.59816,7.12277,10.0066,4.15566,10.3093,6.33457,8.27108,7.12434,11.1219,7.94629,3.57526,4.6881,5.35122,8.61567,6.3037,6.66138,5.33343,5.6216,5.61968,1
8.38074546708217,10.3993393641964,9.75839643792894,8.04920636846077,11.0526397523859,6.6878893815477,7.44240910177703,4.75228071698408,8.21600836070782,7.54007265662891,4.36265676735792,6.50897727709589,8.09306108948915,7.8580380194325,9.70749516869862,6.84025252506611,7.18556873972973,5.75418202186076,7.53319660459049,10.0538634342084,6.29027838049812,11.1067443561603,7.30846838240983,6.06742904193225,3.8660990989575,4.21783942853417,11.9668345276013,4.57804083466887,5.35707598831019,9.60756496452004,5.47629942287929,9.97092724300626,7.79506367015114,9.69791886469477,11.2690476478279,5.6614531155611,13.0734956799999,11.4597009875275,9.83716089742731,5.46741634164197,7.4428719400086,11.4491499938695,8.09875034057293,6.66200243990774,7.62057760786925,6.62163332379243,6.1392395732194,7.50859456447551,6.70219493888888,6.08602007074622,11.3181494320547,7.58467392191332,8.37465408001568,7.89383693140341,6.66436508833313,9.92473552654122,4.85269917807328,10.1137755493674,6.18019440734379,8.86043978571177,6.09689501753781,5.30278596470632,8.3497569909178,10.3071507302705,4.48481666258973,4.67031830618041,4.81078789611633,6.86381569817038,8.16843546731215,6.59914362468975,6.8209230909606,6.89298976358608,7.16275418356112,7.40994932240051,1
7.49528961906165,8.80292905879954,8.5572734685266,5.66449708057178,10.410851954325,6.76759335693587,6.92550136725473,5.56937942389841,8.89511612705828,7.20554132968797,4.15095514059506,7.70468644063103,7.85618304447919,5.56237985341876,7.83100788207543,8.55754134842191,6.65802730159603,5.55966621778487,7.76057846899748,7.73652319475271,5.98551976468429,6.99271505077209,7.56082792795356,5.55169179664015,4.47486353426978,4.33588184466534,7.6113994229927,4.21817591292926,5.25452316907423,10.3736900225618,6.85369342144899,6.44636850005947,7.43787069144078,8.36435268042649,5.03738799184173,6.18197223658297,6.6433925181609,6.09188079319728,4.16239394571314,5.7932672084335,7.20641475972413,11.8046101156077,9.0908575418678,6.60018360101825,8.23203677355957,6.5293436867506,5.07361575608171,8.07900058546773,5.45688841523391,5.57851606529082,11.2239258604621,6.61325163520628,8.56295897845227,7.09831011457695,9.57966803684884,6.53374747362503,5.92884455041067,9.68863620008849,6.48366506246083,9.22231216029397,6.38210705309179,5.69753470490077,7.28714320317649,8.33268534018288,4.78129681257932,4.59949482537329,4.51669182581568,7.0120465813582,6.73877696037228,6.33008220554147,7.50576865675242,6.55490783714296,7.1518911510918,7.46748141143996,1
7.72252,9.90967,9.6127,7.5918,11.6234,5.73102,7.92941,4.34111,9.15104,7.9192,3.19536,6.89469,10.9013,8.41483,8.31116,6.12766,6.83546,4.94506,8.39233,9.80718,5.70719,7.21028,7.76383,6.50557,2.73971,4.14141,8.6357,3.91428,5.37199,6.18834,4.03814,6.76041,6.52815,8.91766,8.27518,3.36519,10.0873,9.96952,5.24411,4.96683,6.94868,12.6154,8.3945,6.69428,8.10401,4.95218,6.15399,6.96623,6.28178,7.81864,12.5079,6.55663,6.27322,7.4263,5.81966,8.44238,4.71496,9.51033,4.05323,10.9852,6.66129,5.43295,5.81886,4.05449,6.66441,3.13066,5.14465,5.77818,4.3453,6.57708,6.91341,7.54429,5.46163,6.04545,1
10.3355,10.5656,10.6789,5.9332,10.2495,9.41406,7.47231,4.37667,6.83331,8.73238,3.32808,5.78566,6.53002,9.92572,7.05678,9.93851,7.09196,6.5457,7.9982,8.94126,6.85658,9.78181,5.50251,5.52968,3.105,5.0168,7.88673,5.34563,6.383,7.97451,5.18066,6.98248,4.8545,10.5741,7.84411,7.79014,10.7546,9.16795,4.89791,4.02222,5.75409,12.6777,10.6575,5.6093,6.22975,5.66133,4.28744,8.65041,6.62024,4.03221,13.5496,6.08691,7.7731,8.75491,5.35063,4.20988,4.8974,9.21201,4.5313,12.2759,6.37809,5.09231,7.55823,10.0768,4.70374,4.03782,5.94393,7.10402,5.14344,6.91509,7.16329,4.85395,7.79399,7.01595,1
10.0026,8.88564,11.4845,10.4145,8.95437,9.45413,6.90246,4.87186,4.42863,9.45703,3.30378,4.85234,6.56918,10.3584,6.61355,10.3676,9.36209,6.9656,7.30292,7.98845,7.43141,12.8304,7.79718,4.82075,2.86072,4.59111,13.3478,8.8723,7.05518,4.53183,9.25823,12.1605,11.1243,11.7394,12.8528,8.41082,13.619,13.0339,12.3245,5.74842,10.2383,11.8257,9.21416,5.64521,7.30049,9.12164,4.51462,7.0699,5.71949,4.02585,9.46319,6.74693,8.44662,7.31722,9.4273,4.07781,6.61701,7.32896,5.76582,8.94769,6.62005,4.02786,7.49409,7.62287,6.74528,5.24123,5.42228,7.82343,4.59601,6.49394,6.78036,6.86751,7.29408,7.7983,0
7.32216,8.31672,6.19096,5.09561,11.2257,5.77055,7.05203,4.06144,6.57857,7.55359,3.18214,5.38514,7.60316,7.79038,8.51484,3.67142,5.05251,4.63877,9.45739,9.91835,6.94119,6.47869,7.3546,6.98413,3.10732,4.21658,5.5044,3.787,4.89585,4.98128,6.42615,4.52638,6.27631,7.71659,3.15959,3.88729,5.09888,4.55004,3.22803,4.56362,5.33221,11.0044,7.58931,6.13705,6.62909,5.28117,4.57295,10.043,7.24008,4.45837,11.4881,6.08452,7.02711,8.29187,7.18545,6.79806,3.66223,8.05579,4.61945,11.2083,7.348,4.75811,4.61905,6.26287,3.94952,2.90152,5.41959,6.77167,4.21598,7.10705,6.27502,5.23813,6.83267,6.66162,1
7.55994,9.84809,8.60381,7.42627,10.1671,9.9605,8.02833,7.66887,7.37873,7.32994,3.5218,5.51126,8.21584,6.78024,7.50847,7.1017,6.76424,5.6139,8.70229,9.11873,6.26074,6.94227,6.70678,6.84503,3.5337,4.5475,7.07326,3.75165,7.46048,5.62701,3.04269,5.49795,9.62234,8.17795,5.8027,4.41269,7.53611,6.85903,3.93154,5.36545,7.452,11.7779,8.98222,6.62307,7.4273,5.05756,4.59295,7.57287,4.78151,4.73299,12.5671,5.62422,6.23475,8.14894,5.97302,6.81055,4.77952,9.2421,4.87673,9.70772,7.51577,6.20103,4.81354,10.0578,6.7249,3.17886,5.63385,6.40104,4.77315,7.37985,6.8183,6.60132,7.11153,4.80703,1
9.7871,8.48181,12.3527,9.5246,6.9622,8.43708,6.14932,3.80837,4.12185,8.43661,3.96672,4.84455,6.72505,11.8577,6.22783,9.96323,10.1282,6.22312,7.08621,6.61431,7.59928,12.4138,7.66129,4.33442,2.91047,3.91725,12.7149,7.00801,7.11464,4.63225,8.70179,12.7027,9.55808,11.9881,12.6873,6.57499,13.6293,13.2289,11.8998,5.42887,10.8166,11.6134,9.13162,6.05635,6.90702,9.18824,4.33329,6.79814,6.05078,3.91924,5.21636,9.7809,8.50235,7.20035,8.65668,3.75259,6.15859,7.51241,5.86277,7.63181,5.77907,3.66663,7.07545,6.6715,6.75334,4.77976,5.09283,6.8896,4.47735,6.42771,6.51861,6.87836,6.76981,7.44225,0
9.16,10.0578,10.347,9.2942,11.8456,7.49213,6.23861,4.1579,8.94565,8.26422,3.1969,4.93121,8.70208,9.51947,8.34659,6.15585,6.3053,5.35918,8.40925,10.3825,5.84547,11.4645,7.66925,7.40056,2.82853,4.16437,12.2187,6.58353,4.88636,8.03765,5.07909,10.3041,8.03694,9.61922,10.3362,4.59047,11.76,10.1481,7.50965,5.1205,7.62011,12.9619,9.68483,5.89813,6.74069,5.03184,5.98198,7.07378,6.83165,4.122,13.1373,6.01421,6.89808,7.94494,6.1381,9.40595,6.68327,10.1577,4.15684,10.7307,5.89612,8.2417,6.77491,11.5369,6.46351,3.30823,5.40481,7.01699,3.6925,6.39869,6.70549,5.79385,6.01715,6.70474,1
7.15130336896889,9.85418965700139,9.0337787661278,7.66638515835467,10.3769033294749,6.91280580394447,7.75980197878209,5.56813256341218,9.25559506617238,7.72624352896615,4.36487991098624,6.51046841805614,7.34348615006681,6.52099563132015,9.22353174878912,9.61533132578315,7.35689357378631,5.55970847690529,7.28274389903712,8.57402094252076,5.86030944912467,5.37997914220325,7.01318676202963,5.94906615010217,4.54197395619631,4.27600616453286,7.43405237800246,4.39183456745882,5.46348732031417,10.2993789896835,5.1730632656516,6.19150104781759,7.3575361103384,8.31962395394911,5.0550385392178,6.75975501714892,7.13921749287638,5.86719045278204,4.02771595506733,5.50438916059868,6.99642976236861,11.3361482834712,8.18295510632748,6.6832820512569,7.52031071607388,6.27371678999283,5.18714104448772,8.03573362897623,6.1661738003265,5.50521604285949,12.0584826320713,6.38293367313058,8.43664958702174,6.35333068429604,7.27751892174669,8.61805965641885,6.90578529121528,10.8514006293528,6.52129799652358,7.73628922645002,5.85976895481127,5.7341536812434,7.63752879578292,8.1166006929012,4.83994341005421,4.67467213884143,4.74537795286293,7.18944867701887,5.33588151095665,6.38883095878831,7.09249387562115,6.77874212760719,7.24587787155439,8.02652166523837,1
